Year,Month,Company,Standard_Company,Category,Segment,Sub-Segment,1,2,3
2024,December,TVS Motor Company Ltd (TVS King Kargo),Tvs Motor Company (Tvs King Kargo),Three Wheelers,Goods Carrier,B1,33.0,13.0,57.0
2024,December,Total Goods Carrier,Total Goods Carrier,Three Wheelers,Goods Carrier,B1,8740.0,9083.0,104.0
2024,December,E-Cart,E-Cart,Three Wheelers,Goods Carrier,B1,,,
2024,December,Atul Auto Ltd (Atul Elite Cargo),Atul Auto (Atul Elite Cargo),Three Wheelers,Goods Carrier,B1,90.0,94.0,0.0
2024,December,Baxy Ltd (Baxy E Cart),Baxy (Baxy E Cart),Three Wheelers,Goods Carrier,B1,20.0,20.0,0.0
2024,December,Mahindra & Mahindra Ltd (e-Alfa Cargo),Mahindra & Mahindra (E-Alfa Cargo),Three Wheelers,Goods Carrier,B1,47.0,62.0,0.0
2024,December,Total E-Cart,Total E-Cart,Three Wheelers,Goods Carrier,B1,157.0,176.0,0.0
2024,December,Total Three Wheelers,Total Three Wheelers,Three Wheelers,Goods Carrier,B1,72823.0,52733.0,24687.0
2024,December,Piaggio Vehicles Pvt Ltd (SXR 50),Piaggio Vehicles Pvt (Sxr 50),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A1,192.0,0.0,192.0
2024,December,Total A1,Total A1,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A1,192.0,0.0,192.0
2024,December,TVS Motor Company Ltd (Pep +),Tvs Motor Company (Pep +),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A2,0.0,0.0,0.0
2024,December,Total A2,Total A2,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A2,0.0,0.0,0.0
2024,December,"Hero MotoCorp Ltd (Hero Destni 125,Maestro,Pleasure,Xoom)","Hero Motocorp (Hero Destni 125,Maestro,Pleasure,Xoom)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,26773.0,23906.0,1844.0
2024,December,"Honda Motorcycle & Scooter India Pvt Ltd (Activa,Aviator,Dio,Grazia,Navi)","Honda Motorcycle & Scooter India Pvt (Activa,Aviator,Dio,Grazia,Navi)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,155334.0,135148.0,21030.0
2024,December,"India Yamaha Motor Pvt Ltd (Alpha,Fascino,Ray)","India Yamaha Motor Pvt (Alpha,Fascino,Ray)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,23580.0,17477.0,8163.0
2024,December,"Piaggio Vehicles Pvt Ltd (Aprilia,Vespa)","Piaggio Vehicles Pvt (Aprilia,Vespa)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,1996.0,1854.0,751.0
2024,December,"Suzuki Motorcycle India Pvt Ltd (Access,Avenis,Burgman)","Suzuki Motorcycle India Pvt (Access,Avenis,Burgman)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,81492.0,78558.0,3858.0
2024,December,"TVS Motor Company Ltd (Jupiter,Ntorq,Wego,Zest)","Tvs Motor Company (Jupiter,Ntorq,Wego,Zest)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,120965.0,108035.0,5713.0
2024,December,Total A3,Total A3,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A3,410140.0,364978.0,41359.0
2024,December,"Piaggio Vehicles Pvt Ltd (Aprilia,Vespa)","Piaggio Vehicles Pvt (Aprilia,Vespa)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A4,1056.0,123.0,688.0
2024,December,Total A4,Total A4,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A4,1056.0,123.0,688.0
2024,December,India Yamaha Motor Pvt Ltd (Aerox),India Yamaha Motor Pvt (Aerox),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A5,1430.0,1248.0,30.0
2024,December,Piaggio Vehicles Pvt Ltd (Aprilia),Piaggio Vehicles Pvt (Aprilia),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A5,393.0,173.0,290.0
2024,December,Total A5,Total A5,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,A5,1823.0,1421.0,320.0
2024,December,Bajaj Auto Ltd (Yulu Ver 3.0x),Bajaj Auto (Yulu Ver 3.0X),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE1,0.0,0.0,0.0
2024,December,Chetak Technology Ltd (Yulu Ver 3.0x),Chetak Technology (Yulu Ver 3.0X),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE1,0.0,0.0,0.0
2024,December,"Okinawa Autotech Pvt. Ltd (Dual,Dual-100,Lite,R-30)","Okinawa Autotech Pvt. (Dual,Dual-100,Lite,R-30)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE1,472.0,523.0,0.0
2024,December,Total AE1,Total Ae1,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE1,472.0,523.0,0.0
2024,December,"Ather Energy Pvt. Ltd (450 Apex,450S,450X,Rizta)","Ather Energy Pvt. (450 Apex,450S,450X,Rizta)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,10515.0,9436.0,96.0
2024,December,Bajaj Auto Ltd (Chetak),Bajaj Auto (Chetak),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,21732.0,21020.0,0.0
2024,December,Chetak Technology Ltd (Chetak),Chetak Technology (Chetak),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,0.0,0.0,0.0
2024,December,Hero MotoCorp Ltd (Vida),Hero Motocorp (Vida),Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,763.0,640.0,0.0
2024,December,"Okinawa Autotech Pvt. Ltd (I Praise,Okhi 90,Praise Pro,Ridge 100,Ridge+)","Okinawa Autotech Pvt. (I Praise,Okhi 90,Praise Pro,Ridge 100,Ridge+)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,601.0,493.0,0.0
2024,December,"TVS Motor Company Ltd (BMW EV,TVS iQube Electric)","Tvs Motor Company (Bmw Ev,Tvs Iqube Electric)",Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,20409.0,20031.0,140.0
2024,December,Total AE2,Total Ae2,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,54020.0,51620.0,236.0
2024,December,Total Scooters,Total Scooters,Two Wheelers,Scooters: Wheel size is less than or equal to 12”,AE2,467703.0,418665.0,42795.0
2024,December,India Kawasaki Motors Pvt Ltd (KX65),India Kawasaki Motors Pvt (Kx65),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B1,0.0,1.0,0.0
2024,December,Total B1,Total B1,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B1,0.0,1.0,0.0
2024,December,"Bajaj Auto Ltd (Boxer,CT,Discover,Platina)","Bajaj Auto (Boxer,Ct,Discover,Platina)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,101879.0,29450.0,61178.0
2024,December,"Hero MotoCorp Ltd (HF Dawn,HF Deluxe,Passion,Splendor)","Hero Motocorp (Hf Dawn,Hf Deluxe,Passion,Splendor)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,247465.0,232075.0,6399.0
2024,December,"Honda Motorcycle & Scooter India Pvt Ltd (CB Twister,Dream,Livo,Shine)","Honda Motorcycle & Scooter India Pvt (Cb Twister,Dream,Livo,Shine)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,19318.0,14610.0,5026.0
2024,December,India Kawasaki Motors Pvt Ltd (KX85),India Kawasaki Motors Pvt (Kx85),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,0.0,0.0,0.0
2024,December,"India Yamaha Motor Pvt Ltd (Crux,Saluto RX)","India Yamaha Motor Pvt (Crux,Saluto Rx)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,3514.0,0.0,5448.0
2024,December,"TVS Motor Company Ltd (Radeon,Sport,Star City)","Tvs Motor Company (Radeon,Sport,Star City)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,51537.0,13342.0,28094.0
2024,December,Total B2,Total B2,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B2,423713.0,289477.0,106145.0
2024,December,"Bajaj Auto Ltd (Boxer,CT,Discover,Dominar,Freedom,Husqvarna,KTM,Platina,Pulsar)","Bajaj Auto (Boxer,Ct,Discover,Dominar,Freedom,Husqvarna,Ktm,Platina,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,85166.0,46105.0,31560.0
2024,December,"Hero MotoCorp Ltd (Glamour,Splendor,Xtreme 125R)","Hero Motocorp (Glamour,Splendor,Xtreme 125R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,39113.0,33766.0,9494.0
2024,December,"Honda Motorcycle & Scooter India Pvt Ltd (CB Shine,Shine)","Honda Motorcycle & Scooter India Pvt (Cb Shine,Shine)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,95686.0,91867.0,2576.0
2024,December,India Kawasaki Motors Pvt Ltd (KX112),India Kawasaki Motors Pvt (Kx112),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,0.0,1.0,0.0
2024,December,India Yamaha Motor Pvt Ltd (Saluto),India Yamaha Motor Pvt (Saluto),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,1778.0,0.0,2098.0
2024,December,Suzuki Motorcycle India Pvt Ltd (Hayate),Suzuki Motorcycle India Pvt (Hayate),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,369.0,0.0,360.0
2024,December,"TVS Motor Company Ltd (Raider,Star City 125,Victor)","Tvs Motor Company (Raider,Star City 125,Victor)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,68513.0,17454.0,51395.0
2024,December,Total B3,Total B3,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B3,290625.0,189193.0,97483.0
2024,December,"Bajaj Auto Ltd (Boxer,CT 150,Pulsar)","Bajaj Auto (Boxer,Ct 150,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,40043.0,14741.0,22966.0
2024,December,"Hero MotoCorp Ltd (Hunk,Xtreme)","Hero Motocorp (Hunk,Xtreme)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,10677.0,2308.0,8964.0
2024,December,Honda Motorcycle & Scooter India Pvt Ltd (CB Unicorn 150),Honda Motorcycle & Scooter India Pvt (Cb Unicorn 150),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,23524.0,20991.0,672.0
2024,December,India Kawasaki Motors Pvt Ltd (KLX 140),India Kawasaki Motors Pvt (Klx 140),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,0.0,0.0,0.0
2024,December,"India Yamaha Motor Pvt Ltd (FZ,SZ)","India Yamaha Motor Pvt (Fz,Sz)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,17458.0,8558.0,16049.0
2024,December,Total B4,Total B4,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B4,91702.0,46598.0,48651.0
2024,December,"Bajaj Auto Ltd (Avenger,Husqvarna,KTM,Pulsar)","Bajaj Auto (Avenger,Husqvarna,Ktm,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,21044.0,8463.0,15206.0
2024,December,"Hero MotoCorp Ltd (Xpulse 200,Xtreme.)","Hero Motocorp (Xpulse 200,Xtreme.)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,5601.0,930.0,4052.0
2024,December,"Honda Motorcycle & Scooter India Pvt Ltd (CB 200X,CB Hornet 160R,CB Unicorn 160,Hornet 2.0,SP 160,X Blade)","Honda Motorcycle & Scooter India Pvt (Cb 200X,Cb Hornet 160R,Cb Unicorn 160,Hornet 2.0,Sp 160,X Blade)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,9104.0,5413.0,6864.0
2024,December,India Kawasaki Motors Pvt Ltd (W175),India Kawasaki Motors Pvt (W175),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,8.0,19.0,0.0
2024,December,"India Yamaha Motor Pvt Ltd (MT 15,R15)","India Yamaha Motor Pvt (Mt 15,R15)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,11431.0,9493.0,2126.0
2024,December,"Suzuki Motorcycle India Pvt Ltd (Gixxer,Intruder)","Suzuki Motorcycle India Pvt (Gixxer,Intruder)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,13099.0,96.0,10521.0
2024,December,TVS Motor Company Ltd (Apache),Tvs Motor Company (Apache),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,31978.0,20885.0,9990.0
2024,December,Total B5,Total B5,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B5,92265.0,45299.0,48759.0
2024,December,"Bajaj Auto Ltd (Avenger,Dominar,Husqvarna,KTM,Pulsar)","Bajaj Auto (Avenger,Dominar,Husqvarna,Ktm,Pulsar)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,10946.0,5281.0,5798.0
2024,December,Hero MotoCorp Ltd (Karizma),Hero Motocorp (Karizma),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,4.0,0.0,0.0
2024,December,"India Kawasaki Motors Pvt Ltd (KLX230R S,KX 250 )","India Kawasaki Motors Pvt (Klx230R S,Kx 250 )",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,0.0,0.0,0.0
2024,December,India Yamaha Motor Pvt Ltd (FZ25),India Yamaha Motor Pvt (Fz25),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,880.0,0.0,624.0
2024,December,"Suzuki Motorcycle India Pvt Ltd (Gixxer 250,V-Strom SX)","Suzuki Motorcycle India Pvt (Gixxer 250,V-Strom Sx)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,3773.0,129.0,3231.0
2024,December,TVS Motor Company Ltd (Ronin),Tvs Motor Company (Ronin),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,2542.0,2035.0,580.0
2024,December,Total B6,Total B6,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B6,18145.0,7445.0,10233.0
2024,December,"Honda Motorcycle & Scooter India Pvt Ltd (CB 300N,CB 350,CB300F,CB300R,H’Ness,MC 300N)","Honda Motorcycle & Scooter India Pvt (Cb 300N,Cb 350,Cb300F,Cb300R,H’Ness,Mc 300N)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,4112.0,2888.0,996.0
2024,December,"India Kawasaki Motors Pvt Ltd (KLX300R,Ninja300)","India Kawasaki Motors Pvt (Klx300R,Ninja300)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,0.0,164.0,0.0
2024,December,India Yamaha Motor Pvt Ltd (R3),India Yamaha Motor Pvt (R3),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,0.0,4.0,0.0
2024,December,"Royal-Enfield (Unit of Eicher Motors) (Bullet 350,Bullet Electra,Classic 350,Hunter 350,Meteor 350)","Royal-Enfield (Unit Of Eicher Motors) (Bullet 350,Bullet Electra,Classic 350,Hunter 350,Meteor 350)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,80808.0,63796.0,5680.0
2024,December,"TVS Motor Company Ltd (BMW,RR 310)","Tvs Motor Company (Bmw,Rr 310)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,1005.0,201.0,835.0
2024,December,Total B7,Total B7,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B7,85925.0,67053.0,7511.0
2024,December,"Bajaj Auto Ltd (Dominar,Husqvarna,KTM,Pulsar,Triumph)","Bajaj Auto (Dominar,Husqvarna,Ktm,Pulsar,Triumph)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,9455.0,3275.0,7130.0
2024,December,"Hero MotoCorp Ltd (HD X440,Mavrick 440)","Hero Motocorp (Hd X440,Mavrick 440)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,0.0,495.0,1.0
2024,December,Honda Motorcycle & Scooter India Pvt Ltd (CB 500),Honda Motorcycle & Scooter India Pvt (Cb 500),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,0.0,0.0,0.0
2024,December,"India Kawasaki Motors Pvt Ltd (Eliminator,KLX450R,KX450,Ninja 400,Ninja 500,Ninja ZX-4R)","India Kawasaki Motors Pvt (Eliminator,Klx450R,Kx450,Ninja 400,Ninja 500,Ninja Zx-4R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,0.0,79.0,0.0
2024,December,"Piaggio Vehicles Pvt Ltd (RS,Tuono)","Piaggio Vehicles Pvt (Rs,Tuono)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,382.0,277.0,228.0
2024,December,"Royal-Enfield (Unit of Eicher Motors) (Guerrilla 450,Himalayan)","Royal-Enfield (Unit Of Eicher Motors) (Guerrilla 450,Himalayan)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,5552.0,2099.0,2679.0
2024,December,Total B8,Total B8,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B8,15389.0,6225.0,10038.0
2024,December,"Honda Motorcycle & Scooter India Pvt Ltd (XL 750,XL750)","Honda Motorcycle & Scooter India Pvt (Xl 750,Xl750)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,2.0,2.0,0.0
2024,December,"India Kawasaki Motors Pvt Ltd (Ninja650,Versys 650,Vulcan S,Z650,Z650RS,ZX-6R)","India Kawasaki Motors Pvt (Ninja650,Versys 650,Vulcan S,Z650,Z650Rs,Zx-6R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,94.0,112.0,0.0
2024,December,"Piaggio Vehicles Pvt Ltd (Aprilia RS660,Tuareg,Tuono)","Piaggio Vehicles Pvt (Aprilia Rs660,Tuareg,Tuono)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,0.0,0.0,0.0
2024,December,"Royal-Enfield (Unit of Eicher Motors) (650 Twin,Shotgun,Super Meteor)","Royal-Enfield (Unit Of Eicher Motors) (650 Twin,Shotgun,Super Meteor)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,6650.0,1996.0,3216.0
2024,December,"Suzuki Motorcycle India Pvt Ltd (DL800DE,GSX-8R)","Suzuki Motorcycle India Pvt (Dl800De,Gsx-8R)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,0.0,22.0,0.0
2024,December,"Triumph Motorcycles India Pvt Ltd (Daytona 660,Street Triple,Tiger 660,Trident)","Triumph Motorcycles India Pvt (Daytona 660,Street Triple,Tiger 660,Trident)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,47.0,47.0,0.0
2024,December,Total B9,Total B9,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B9,6793.0,2179.0,3216.0
2024,December,"India Kawasaki Motors Pvt Ltd (Ninja H2 SX,Ninja H2 SX SE,Ninja ZX-10R,Z900,Z900RS,ZH2)","India Kawasaki Motors Pvt (Ninja H2 Sx,Ninja H2 Sx Se,Ninja Zx-10R,Z900,Z900Rs,Zh2)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,20.0,217.0,0.0
2024,December,Piaggio Vehicles Pvt Ltd (Moto Guzzi),Piaggio Vehicles Pvt (Moto Guzzi),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,0.0,0.0,0.0
2024,December,Suzuki Motorcycle India Pvt Ltd (Katana),Suzuki Motorcycle India Pvt (Katana),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,0.0,3.0,0.0
2024,December,"Triumph Motorcycles India Pvt Ltd (Boneville T100,Speed Twin,Street Scrambler,Tiger 900)","Triumph Motorcycles India Pvt (Boneville T100,Speed Twin,Street Scrambler,Tiger 900)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,0.0,20.0,0.0
2024,December,Total B10,Total B10,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B10,20.0,240.0,0.0
2024,December,"Hero MotoCorp Ltd (Nightster,Pan America,Sportster S)","Hero Motocorp (Nightster,Pan America,Sportster S)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,18.0,0.0
2024,December,"India Kawasaki Motors Pvt Ltd (Ninja 1100SX,Ninja1000,Versys 1000)","India Kawasaki Motors Pvt (Ninja 1100Sx,Ninja1000,Versys 1000)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,19.0,19.0,0.0
2024,December,Piaggio Vehicles Pvt Ltd (RSV4 Factory),Piaggio Vehicles Pvt (Rsv4 Factory),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,0.0,0.0
2024,December,Suzuki Motorcycle India Pvt Ltd (Hayabusa),Suzuki Motorcycle India Pvt (Hayabusa),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,1.0,26.0,0.0
2024,December,"Triumph Motorcycles India Pvt Ltd (Boneville Bobber,Boneville Speedmaster,Boneville T120,Scrambler 1200,Speed Triple,Speed Twin,Tiger 1200)","Triumph Motorcycles India Pvt (Boneville Bobber,Boneville Speedmaster,Boneville T120,Scrambler 1200,Speed Triple,Speed Twin,Tiger 1200)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,0.0,18.0,0.0
2024,December,Total B11,Total B11,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B11,20.0,81.0,0.0
2024,December,"Hero MotoCorp Ltd (Fat Bob,Fat Boy 107,Fat Boy 114,Heritage Classic,Road Glide,Roadking,Standard,Street Glide)","Hero Motocorp (Fat Bob,Fat Boy 107,Fat Boy 114,Heritage Classic,Road Glide,Roadking,Standard,Street Glide)",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B12,0.0,14.0,0.0
2024,December,Honda Motorcycle & Scooter India Pvt Ltd (GL1800),Honda Motorcycle & Scooter India Pvt (Gl1800),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B12,0.0,0.0,0.0
2024,December,Triumph Motorcycles India Pvt Ltd (Rocket III),Triumph Motorcycles India Pvt (Rocket Iii),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B12,0.0,3.0,0.0
2024,December,Total B12,Total B12,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B12,0.0,17.0,0.0
2024,December,Total Motorcycles,Total Motorcycles,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B12,1024597.0,653808.0,332036.0
2024,December,"C:Moped: More than 75 CC to 100 CC and with fixed transmission Ratio, Big wheel size – more than 12”","C:Moped: More Than 75 Cc To 100 Cc And With Fixed Transmission Ratio, Big Wheel Size – More Than 12”",Two Wheelers,Motorcycles: Big wheel size – more than 12”.,B12,,,
2024,December,TVS Motor Company Ltd (TVS XL),Tvs Motor Company (Tvs Xl),Two Wheelers,Motorcycles: Big wheel size – more than 12”.,C1,34829.0,33092.0,180.0
2024,December,Total Mopeds,Total Mopeds,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,C1,34829.0,33092.0,180.0
2024,December,Total Two Wheelers,Total Two Wheelers,Two Wheelers,Motorcycles: Big wheel size – more than 12”.,C1,1527129.0,1105565.0,375011.0
2024,November,JSW MG Motor India Pvt Ltd (Comet EV),Jsw Mg Motor India Pvt (Comet Ev),Passenger Vehicles,Passenger Cars - Upto 5 Seats,Micro,,,0.0
2024,November,Total Micro,Total Micro,Passenger Vehicles,Passenger Cars - Upto 5 Seats,Micro,0.0,0.0,0.0
2024,November,"Maruti Suzuki India Ltd (Alto,Spresso)","Maruti Suzuki India (Alto,Spresso)",Passenger Vehicles,Passenger Cars - Upto 5 Seats,Mini,12351.0,9750.0,3173.0
